,num,yyyymmdd,names,title,text,yyyymm,mm,name
314,314,2019.09.11.,세계일보,"인터콘, 수요일마다 홈라운지 클래스","마지막으로 11월 20일에는 송정하 호텔 바텐더가 선보이는 보드카 칵테일 클래스가 열린다. 호텔 바텐더의 특급 보드카 칵테일 레시피를 배워보고, 보드카와 칵테일에 얽힌 다양한 이야기도 함께 풀이된다. 에스프레스...",2019.09,09,보드카
315,315,2019.09.10.,소믈리에타임즈,"테킬라 사업에 뛰어든 8명의 스타, 조지 클루니부터 드웨인 존슨까지",나머지 반은 디아지오가 소유하고 있다. 드레온 이전에도 그는 디아지오의 시락 보드카의 대표 모델이었는데 40배의매출 증대에 기여할 정도로 성공적인 주류 사업 수완을 보이고 있다.,2019.09,09,보드카
316,316,2019.09.09.,인사이트,"인터컨티넨탈, 홈라운지 클래스 9월부터 진행","호텔 바리스타에게 배우는 드립 커피, 소믈리에에게 배우는 나파밸리 와인과 바텐더에게 배워보는 보드카... 마지막으로 11월에는 송정하 호텔 바텐더가 선보이는 보드카 칵테일 클래스가 오는 11월 20일에 진행된다....",2019.09,09,보드카
317,317,2019.09.09.,아시아엔,인터컨티넨탈 홈라운지 클래스 “호텔 라운지 메뉴를 내 집에서”,"와인, 보드카 칵테일까지 총 3가지 콘텐츠로 진행 예정 삼성동 그랜드 인터컨티넨탈 서울 파르나스에서는... 호텔 바리스타에게 배우는 드립 커피, 소믈리에에게 배우는 나파밸리 와인과 바텐더에게 배워보는 보드카...",2019.09,09,보드카
318,318,2019.09.09.,공감신문,개성 넘치는 이모티콘 보드카 `이모드카(EMODKA)',프리미엄 보드카 '이모드카'는 프랑스 밀을 다섯 차례 증류하여 이모티콘을 연상시키는 노랑 바틀에... 이모티콘의 표정은 어느 하나 같은 게 없으며 특이한 생김새 때문에 '이모티콘 보드카'라 불리며 SNS에서 뜨거운...,2019.09,09,보드카
319,319,2019.09.07.,인벤,둠가이도 반할 술맛? DOOM 공식 '뼈 보드카' 공개,"그의 영혼을 달래줄 보드카가 실물로 등장한다. 베데스다는 현지 시각 6일, 자사의 게임 '둠'을 소재로 한 '뼈 보드카(Bone Vodka)' 출시를 알렸다. '뼈 보드카'는 영국의 양조 업체 레벨 디스틸러스가 베데스다의 공식...",2019.09,09,보드카
320,320,2019.09.06.,채널A,"北, 제재 뚫고 사치품…유엔 “해킹으로 20억 달러 탈취”","또 지난해 11월과 올해 2월 두 차례에 걸쳐 북한으로 향하던 보드카 10만 여병이 압류됐다고 보고했습니다. 아울러 대북제재위원회는 북한 정찰총국이 지난 2015년부터 전 세계 금융기관을 해킹해 20억 달러, 약 2조 4천억...",2019.09,09,보드카
321,321,2019.09.06.,공감신문,"[공감신문 지해수 칼럼] 굳이 잔을 들어야한다면, 보드카!","꽤 마셔보았고, 지금에 와선 술이, 예전만큼 맛있지가 않다. ...하여 첫 번째로 이야기할 술은, 바로 보드카다. 보드카! 러시아 국민 주류– 정도로 아마 대부분 아실 거라 생각한다. 추운 지방에 사는 러시아 사람들이...",2019.09,09,보드카
322,322,2019.09.06.,데일리NK,"""北, 선박환적 등으로 사치품 수입 지속...대북제재 구멍 여전""",유엔 안전보장이사회 산하 대북제재위가 5일(현지시간) 발표한 보고서는 북한 당국이 고급 리무진과 보드카 등 유엔 대북제재 결의가 금수품으로 지정한 수입품을 올초까지 구매한 사실을 적시했다. 대북제재의...,2019.09,09,보드카
323,323,2019.09.06.,경향신문,"""북한, 핵·미사일 개선, 밀거래, 해킹 지속""…유엔 대북제재위 지적",지난해 11월과 지난 2월 북한이 수입한 것으로 추정되는 보드카 10만병 이상이 유엔 회원국에 의해 압류된 사실도 드러났다. 대북제재위는 북한이 외화를 벌어들이기 위해 북한 영해에서 다른 나라 선박이 조업을 할 수...,2019.09,09,보드카
324,324,2019.09.06.,아시아경제,"유엔 ""北 마이바흐·고급술 등 사치품 반입…어업권 판매 계속""",또 한 유엔 회원국은 북한으로 수입되는 것으로 보이는 10만병 이상의 벨라루스산(1만5600병) 및 러시아산(9만병) 보드카를 입류한 바 있다고 보고서는 공개했다. 보드카는 금액으로 약 4만1000달러(4900여만원) 어치에...,2019.09,09,보드카
325,325,2019.09.06.,YTN,"유엔 ""北, 보드카 등 금지 사치품 구매 지속""",리무진과 보드카 등 유엔이 금지하고 있는 사치품 구매를 지속하고 있는 것으로 평가했습니다.... 또 북한이 최종 목적지로 추정되는 10만 병 이상의 벨라루스산과 러시아산 보드카를 한 유엔 회원국이 지난해 11월과 올해...,2019.09,09,보드카
326,326,2019.09.06.,SBS,북한행 추정 보드카 10만병 압류…北 어업권 판매 지속,리무진과 보드카 등 유엔 대북제재 결의가 금지하고 있는 사치품 구매를 계속하는 것으로 평가했습니다.... 대북제재위는 북한이 최종 목적지로 추정되는 10만 병 이상의 벨라루스산과 러시아산 보드카를 한 유엔...,2019.09,09,보드카
327,327,2019.09.06.,KBS,유엔 “북한행 추정 보드카 10만병 압류…北 어업권 판매 지속”,리무진과 보드카 등 유엔 대북제재 결의가 금지하고 있는 사치품 구매를 지속하고 있는 것으로... 대북제재위는 또 북한이 최종 목적지로 추정되는 10만병 이상의 벨라루스산(1만5천600병) 및 러시아산(9만병) 보드카를 한...,2019.09,09,보드카
328,328,2019.09.03.,OBS,추석 연휴동안 가볍게 떠날 수 있는 여행지 '블라디보스토크',"알록달록 화려한 러시아 전통 건축물을 비롯해 러시아식 사우나인 반야 체험, 전통 꼬치 요리 샤슬릭, 보드카와 랍스터 등을 저렴한 금액으로 즐길 수 있다는 점 또한 매력적이다. ◇ 독수리 전망대 도시에서 가장 높은...",2019.09,09,보드카
329,329,2019.09.03.,김해뉴스,"""1등 소주 브랜드 재도약·나눔문화 확산에도 주력""","세계 술 테마관에서는 맥주, 와인, 보드카, 위스키 등 널리 알려진 유명한 술부터 일반인들에게는 다소... 대표적으로 소주·맥주·백주·청주·사케·보드카·증류주 등이있다. 70년대 재현전시관은 술로 유명했던...",2019.09,09,보드카
330,330,2019.09.02.,머니S,"믹싱주로 밀레니얼 공략 ‘홈술러’, ‘혼술러’ 잡아라~!!",‘진토닉’으로 널리 알려진 토닉워터는 최근 국내에서 보드카뿐 아니라 소주와 믹스해 마시는 일명 ‘쏘토닉’으로 새롭게 주목 받고 있다. ‘진로믹서 토닉워터 오리지널’은 1976년 출시 이후 40년 이상 소비자들의...,2019.09,09,보드카
331,331,2019.09.02.,ㅍㅍㅅㅅ,"틴큐 VS 나폴레온, 전설의 양주는 어디로 사라졌나?","1978년에 나온 보드카 ‘하야비치’로 성공적인 데뷔를 했고, 1980년 1월 19일에는 럼(Rum, 럼주라고 잘못... 럼에서는 ㅋㅐㅍ틴큐, 보드카에서는 하야비치, 위스키 하면 ‘베리나인’, 그리고 브랜디가 들어간 ‘나폴레온...",2019.09,09,보드카
332,332,2019.09.02.,연합뉴스,"[PRNewswire] Kavalan, 2019년 첫 신제품 'Concertmaster Sherry Finish' 발표","레시피에서 보드카 대신 Concertmaster Sherry Finish를 사용했다. 덕분에 과일 맛이 더해지고, 깊이와... 사진 - https://photos.prnasia.com/prnh/20190902/2567159-1 Vesper Martini 기반의 'Long Story Short' 칵테일은 보드카...",2019.09,09,보드카
333,333,2019.09.02.,트래비,세상과 담쌓았던 완벽한 마카오 호캉스,"보드카와 토마토 주스의 오리지널 배합에 후추와 라임, 계피 등 5가지 재료를 섞어 제조하고, 셀러리 스틱으로 장식한다. 여기에 타바스코 소스와 천일염, 라임, 로브스터 한 조각, 에그 타르트를 함께 플레이팅해...",2019.09,09,보드카
334,334,2019.09.02.,한국경제,[생글기자 코너] 예술로도 돈을 버는 '아트콜라보레이션' 시대,"이런 그에게 앱솔루트라는 보드카 회사는 콜라보를 제의했고, 그렇게 만들어진 상품이 ‘앱솔루트 워홀’이다. 워홀은 비즈니스계의 예술가로서 명성을 알리고, 앱솔루트는 브랜드 가치의 상승으로 세계적 보드카로서의...",2019.09,09,보드카
335,335,2019.09.01.,TV리포트,"'아빠본색' 태진아VS송대관, 보드카페서 영어대결 ""아메리카노 핫, 슈가 듬뿍...","가수 태진아와 송대관이 보드게임 카페에서 영어 대결을 펼쳤다. 1일 방송된 채널A '아빠본색'에서는 태진아, 송대관이 이루의 추천으로 보드게임 카페에 방문했다. 생애 처음 보드게임 카페에 온 송대관, 태진아는 '보트'로...",2019.09,09,보드카
336,336,2019.09.01.,TV리포트,"'아빠본색' 태진아VS송대관, 보드카페서 영어대결 ""아메리카노 핫, 슈가 듬뿍...","가수 태진아와 송대관이 보드게임 카페에서 영어 대결을 펼쳤다. 1일 방송된 채널A '아빠본색'에서는 태진아, 송대관이 이루의 추천으로 보드게임 카페에 방문했다. 생애 처음 보드게임 카페에 온 송대관, 태진아는 '보트'로...",2019.09,09,보드카
337,337,2019.08.28.,아시아타임즈,"디아지오코리아, 39년 만에 ""국내 생산 접었다""","그동안 디아지오는 이천공장을 통해 보드카 제품인 스미노프, 길비스 등을 제품을 생산해왔다. 현재 공장에서 근무하고 있는 본사 직원 29명과 협력사 직원 90여명의 거취는 내부 검토를 거쳐 결정될 방침이다....",2019.08,08,보드카
338,338,2019.08.28.,브릿지경제,디아지오코리아 이천공장 39년만에 생산중단,"디아지오는 그동안 이천공장을 통해 군납용 위스키와 보드카 제품인 스미노프, 길비스 등을 제품을 생산해왔다. 하지만 최근 고도주 시장이 침체되면서 결국 생산 중단을 결정한 것으로 보인다. 1981년 설립된...",2019.08,08,보드카
339,339,2019.08.28.,미주한국일보,중국산 수입품 관세 15·30% 부과되면…의류·신발·잡화 미 소비자 부담 가중,"■ 9월1일 15% 추가 관세 제품 술과 음료 관련 제품들로는 각종 커피와 차 종류가 포함되며, 위스키류, 와인, 보드카와 데킬라 등이 포함된다. 유아용품으로 기저귀류, 공갈젖꼭지(pacifiers)를 포함해 이유식에 유아용...",2019.08,08,보드카
340,340,2019.08.28.,이코노미톡뉴스,"'더 짠내투어' 이용진 ""알코올램프 같아""...러시아 보드카 평가는?","이용진은 저녁 식사를 주문하면서 보드카를 음료로 택했다. 그는 보드카가 나오자 ""마시는 법 아냐""면서 멤버들에게 자신 있는 모습을 보여줬다. 이용진은 ""호흡을 전부 빼고 마셔야 한다. 한 번에 들이켜야 한다""면서...",2019.08,08,보드카
341,341,2019.08.27.,경기일보,"[이해균의 사할린 견문록] 2. 코르사코프, 망향의 언덕에서",보드카에 어느덧 길들여 진 탓일까. 식사 후 코르사코프로 간다. 사할린의 핵심 코스라면 강제 징용 온 한인들이 막장에서 힘든 노동을 해야 했던 브이코프 탄광과 해방이 되어 고국으로 가는 배를 타려고 각지에서 몰려온...,2019.08,08,보드카
342,342,2019.08.27.,보건뉴스,음료·주류업계 믹싱주 마니아 겨냥 신제품 봇물,"‘진토닉’으로 널리 알려진 토닉워터는 최근 국내에서 보드카뿐 아니라 소주와 믹스해 마시는 일명 ‘쏘토닉’으로 새롭게 주목 받고 있다. 토닉워터 특유의 쌉쌀함과 레몬, 라임의 상큼한 조화가 이뤄진 맛이 특징이다....",2019.08,08,보드카
